t,Bx_des,By_des,Bz_des,I1,I2,I3
0.7638190954773869,0.4335943908177524,-4.981164111355033,0.0,-0.04986044477636215,-0.8447251845426096,0.6852893952690056
0.7738693467336684,0.7470696795213023,-4.943873672935013,0.0,-0.09666611042744565,-0.80365493165617,0.702925984095667
0.7839195979899498,1.0575669293390964,-4.886875503833536,0.0,-0.14308643660661788,-0.7593810744704109,0.7177605037555146
0.7939698492462312,1.3638484071530157,-4.8103968154723145,0.0,-0.1889363782769275,-0.7120801015672372,0.72973381950167
0.8040201005025126,1.6646931851488054,-4.714742474337185,0.0,-0.2340331641213925,-0.6619405684997659,0.7387982021853526
0.8140703517587939,1.9589020077924646,-4.600293786690873,0.0,-0.2781970251230802,-0.6091623461545856,0.7449175185182666
0.8241206030150754,2.245302072414599,-4.467506978574372,0.0,-0.3212519111771428,-0.5539558240077699,0.7480673751104867
0.8341708542713568,2.5227517043458887,-4.316911377156116,0.0,-0.36302619287817783,-0.4965410714507113,0.7482352157096667
0.8442211055276382,2.7901449079672016,-4.1491073006786285,0.0,-0.40335334568538067,-0.4371469605289761,0.7454203712539446
0.8542713567839196,3.046415775532583,-3.964763665413893,0.0,-0.4420726137382158,-0.3760102535911888,0.739634062539019
0.864321608040201,3.2905427361901873,-3.764615319166886,0.0,-0.47902965067643033,-0.31337465948486226,0.7308993554887661
0.8743718592964824,3.52155262826336,-3.5494601119566656,0.0,-0.5140771349099217,-0.24948986206144233,0.719251069207701
0.8844221105527639,3.7385245785585464,-3.320155715552155,0.0,-0.547075356885811,-0.18461052486323373,0.7047356371818133
0.8944723618090452,3.9405936732359597,-3.077616204540899,0.0,-0.5778927760117016,-0.11899527595982202,0.6874109221810726
0.9045226130653267,4.126954405609881,-2.8228084125595903,0.0,-0.6064065450150694,-0.05290567698071377,0.6673459856014506
0.914572864321608,4.29686388713456,-2.5567480782116334,0.0,-0.6325029996485219,0.013394819546032008,0.6446208121659432
0.9246231155778895,4.449644808775901,-2.280495796035081,0.0,-0.6560781117888346,0.07964192039287078,0.6193259910819989
0.9346733668341709,4.584688140963944,-1.9951527886617029,0.0,-0.6770379041235636,0.14557154518310145,0.5915623549263648
0.9447236180904522,4.701455561363376,-1.7018565170205675,0.0,-0.6952988247721787,0.21092087909270824,0.5614405776968606
0.9547738693467337,4.799481600784285,-1.4017761460850717,0.0,-0.710788080348372,0.27542942050735253,0.5290807336333537
0.964824120603015,4.878375498678868,-1.0961078842384573,0.0,-0.723443926135844,0.3388400194582102,0.4946118185666226
0.9748743718592965,4.937822760827618,-0.7860702148362553,0.0,-0.7332159122208578,0.40089990269718806,0.4581712357031313
0.9849246231155779,4.97758641300553,-0.4728990389742225,0.0,-0.7400650846003936,0.46136168132523564,0.41990424789554487
0.9949748743718593,4.997507945630868,-0.15784274882405566,0.0,-0.7439641404642304,0.5199843369570616,0.37996339858239
1.0050251256281406,4.997507945630869,0.15784274882404875,0.0,-0.7448975370319583,0.5765341824911252,0.3385079037051567
1.015075376884422,4.977586413005531,0.47289903897422003,0.0,-0.7428615535110579,0.6307857936549641,0.29570301702685725
1.0251256281407035,4.937822760827618,0.7860702148362528,0.0,-0.7378643059290727,0.6825229076124741,0.2517193713820482
1.035175879396985,4.878375498678869,1.0961078842384548,0.0,-0.729925714780743,0.7315392850510091,0.20673229848430244
1.0452261306532664,4.799481600784285,1.4017761460850737,0.0,-0.7190774256190678,0.7776395323117822,0.16092113000256253
1.0552763819095476,4.701455561363379,1.7018565170205608,0.0,-0.705362682906851,0.8206398802863016,0.11446848269251007
1.065326633165829,4.584688140963945,1.9951527886617006,0.0,-0.6888361576315847,0.8603689169739489,0.06755953043260185
1.0753768844221105,4.4496448087759015,2.280495796035079,0.0,-0.6695637293708574,0.8966682707804903,0.020381266066677683
1.085427135678392,4.2968638871345615,2.556748078211632,0.0,-0.6476222236770339,0.9293932418337078,-0.026878244004367245
1.0954773869346734,4.12695440560988,2.822808412559592,0.0,-0.6230991058280643,0.9584133787995386,-0.07403060951042767
1.105527638190955,3.9405936732359614,3.0776162045408966,0.0,-0.5960921321652337,0.9836129988993559,-0.12088786729106094
1.1155778894472361,3.738524578558548,3.3201557155521533,0.0,-0.5667089604077074,1.004891649055461,-0.16726323057178555
1.1256281407035176,3.521552628263361,3.5494601119566638,0.0,-0.5350667204972811,1.0221645063265166,-0.21297183355095572
1.135678391959799,3.2905427361901896,3.764615319166884,0.0,-0.5012915476840795,1.035362716036671,-0.2578314683290696
1.1457286432160805,3.046415775532582,3.9647636654138947,0.0,-0.46551807971444314,1.0444336662504967,-0.3016633112429117
1.155778894472362,2.7901449079672,4.14910730067863,0.0,-0.4278889201253825,1.0493411974995954,-0.3442926357091241
1.1658291457286432,2.522751704345891,4.3169113771561145,0.0,-0.3885540697850448,1.050065746924848,-0.3855495087356258
1.1758793969849246,2.2453020724146007,4.46750697857437,0.0,-0.34767032894525235,1.0466044262597083,-0.4252694683243673
1.185929648241206,1.9589020077924668,4.600293786690872,0.0,-0.30540067218970895,1.038971033343681,-0.4632941790650915
1.1959798994974875,1.6646931851488034,4.714742474337187,0.0,-0.2619135987694957,1.0271959971200857,-0.4994720633067321
1.206030150753769,1.363848407153014,4.8103968154723145,0.0,-0.21738246091563504,1.011326256337364,-0.5336589053903881
1.2160804020100502,1.0575669293390986,4.886875503833536,0.0,-0.17198477280624344,0.9914250724374585,-0.5657184265352484
1.2261306532663316,0.7470696795213049,4.943873672935013,0.0,-0.12590150294294533,0.967571777377147,-0.5955228280857863
1.236180904522613,0.4335943908177548,4.981164111355033,0.0,-0.07931635275734644,0.9398614573875953,-0.6229533009546862
1.2462311557788945,0.11839066768311729,4.998598168467391,0.0,-0.03241502432323408,0.9084045739327435,-0.6479004992307205
1.256281407035176,-0.1972849953812656,4.996106347006378,0.0,0.014615519906356452,0.8733265233775114,-0.6702649760636231
1.2663316582914572,-0.512174222583063,4.973698580103285,0.0,0.06158780238632662,0.8347671371211033,-0.6899575800884099
1.2763819095477387,-0.8250217730939922,4.931464191690014,0.0,0.10831457782000359,0.7928801241880311,-0.7068998108088688
1.2864321608040201,-1.13458054480795,4.869571540427689,0.0,0.15460957957381588,0.7478324584988574,-0.7210241315235644
1.2964824120603016,-1.4396165456558352,4.788267348579646,0.0,0.20028826219073464,0.6998037132631671,-0.7322742385469418
1.306532663316583,-1.7389138126599097,4.6878757185041255,0.0,0.24516853704259925,0.6489853451480804,-0.7406052856523329
1.3165829145728642,-2.031279259118938,4.568796840687186,0.0,0.2890714981888056,0.5955799310758106,-0.7459840628421713
1.3266331658291457,-2.315547430601735,4.4315053984660455,0.0,0.3318221355478628,0.5398003606926332,-0.7483891287327842
1.3366834170854272,-2.5905851507903863,4.27654867580206,0.0,0.373250032538912,0.48186898772830905,-0.7478108960260361
1.3467336683417086,-2.8552960386534765,4.104544375646311,0.0,0.4131900454122113,0.42201674362889013,-0.7442516697271135
1.35678391959799,-3.108624878942474,3.9161781575944534,0.0,0.4514829615605626,0.36048221699623717,-0.7377256379560969
1.3668341708542713,-3.3495618285892705,3.7122009046464206,0.0,0.48797613418747005,0.29751070250386036,-0.7282588153899522
1.3768844221105527,-3.5771464422368537,3.493425729966535,0.0,0.5225240908020455,0.23335322308040046,-0.7158889395603969
1.3869346733668342,-3.7904715008562273,3.2607247355759332,0.0,0.5549891131150277,0.16826552925860466,-0.7006653204210305
1.3969849246231156,-3.988686628187599,3.01502553589807,0.0,0.5852417860242848,0.10250707967867613,-0.6826486437833934
1.407035175879397,-4.171001680589587,2.757307560015539,0.0,0.6131615135013705,0.03634000681002972,-0.661910729405522
1.4170854271356783,-4.336689896783569,2.4885981473784216,0.0,0.6386369993226727,-0.029971927985630444,-0.6385342446973238
1.4271356783919598,-4.4850907949373156,2.2099684525278986,0.0,0.6615666907288057,-0.09616438588446598,-0.6126123751840332
1.4371859296482412,-4.615612805539303,1.922529175160054,0.0,0.6818591832436963,-0.16197350433259236,-0.5842484530413746
1.4472361809045227,-4.727735629568336,1.627426132551055,0.0,0.6994335850396413,-0.2271369488796249,-0.5535555451831968
1.4572864321608041,-4.821012312558058,1.3258356919933951,0.0,0.7142198393958591,-0.29139495892074735,-0.5206560025435893
1.4673366834170853,-4.895071026288571,1.0189600814507673,0.0,0.7261590039651303,-0.3544913831786848,-0.4856809723501665
1.4773869346733668,-4.949616551002785,0.7080225971247613,0.0,0.7352034857352837,-0.4161747007978302,-0.44876987533274904
1.4874371859296482,-4.984431452238966,0.3942627270373821,0.0,0.7413172307489015,-0.47619902398015157,-0.41006984995144036
1.4974874371859297,-4.999376947588287,0.0789312100681809,0.0,0.7444758678249718,-0.5343250781660887,-0.3697351658595602
1.5075376884422111,-4.994393459922218,-0.2367149498577886,0.0,0.744666805709564,-0.5903211558531316,-0.32792660893955566
1.5175879396984926,-4.969500854884439,-0.5514174945563775,0.0,0.7418892832682612,-0.6439640402499008,-0.28481084036330484
1.5276381909547738,-4.924798361700553,-0.8639219273704947,0.0,0.7361543725202649,-0.6950398950837441,-0.24055973223180588
1.5376884422110553,-4.860464177621285,-1.1729825139618442,0.0,0.7274849345020776,-0.7433451170148582,-0.19534968244255632
1.5477386934673367,-4.776754757575976,-1.4773672481733457,0.0,0.7159155281367073,-0.7886871472589133,-0.14936091151579964
1.5577889447236182,-4.674003791867992,-1.7758627631671409,0.0,0.7014922724716612,-0.8308852391828634,-0.10277674418265602
1.5678391959798996,-4.55262087598731,-2.067279168260673,0.0,0.6842726628348949,-0.8697711788140362,-0.05578287859897707
1.5778894472361809,-4.413089877842736,-2.3504547921800127,0.0,0.6643253416415699,-0.9051899553903752,-0.008566646098020912
1.5879396984924623,-4.255967008922473,-2.6242608138223424,0.0,0.6417298247652495,-0.9370003792788113,0.03868373556719759
1.5979899497487438,-4.081878607071998,-2.8876057620679396,0.0,0.6165761845643054,-0.9650756447985485,0.08577991251507251
1.6080402010050252,-3.89151863972765,-3.139439866704291,0.0,0.5889646908270708,-0.989303835705712,0.1325341455692402
1.6180904522613067,-3.685645937558893,-3.3787592431180458,0.0,0.5590054110670561,-1.0095883713243206,0.17876005864199865
1.6281407035175879,-3.4650811695466603,-3.6046098940735805,0.0,0.5268177717615515,-1.0258483915451921,0.22427338168406707
1.6381909547738693,-3.230703571556048,-3.8160915126258432,0.0,0.4925300822826526,-1.0380190791580617,0.26889268523906
1.6482412060301508,-2.983447441444283,-4.012361071007887,0.0,0.4562790234184727,-1.0460519182319905,0.31244010367451175
1.6582914572864322,-2.724298414675353,-4.192636181186887,0.0,0.41820910252341986,-1.0499148875141016,0.3547420442064713
1.6683417085427137,-2.454289535287966,-4.356198213692299,0.0,0.3784720774694995,-1.0495925880756838,0.39562987889125195
1.678391959798995,-2.174497137878967,-4.502395162283757,0.0,0.3372263516949181,-1.0450863046968415,0.43494061682588403
1.6884422110552764,-1.8860365570178788,-4.630644243039207,0.0,0.2946363427615088,-1.0364140007449825,0.47251755387766775
1.6984924623115578,-1.590057681196195,-4.740434217502546,0.0,0.25087182693810856,-1.0236102465675665,0.508210897352806
1.7085427135678393,-1.2877403690344835,-4.831327430630109,0.0,0.20610726242253927,-1.0067260816845596,0.5418783631140303
1.7185929648241207,-0.9802897460198869,-4.902961555412021,0.0,0.160521093900065,-0.9858288113299356,0.5733857427669014
1.728643216080402,-0.6689314005223976,-4.955051037213961,0.0,0.11429504121052812,-0.9610017381532725,0.6026074386538416
1.7386934673366834,-0.35490649824007797,-4.9873882320816945,0.0,0.06761337495975873,-0.9323438301509498,0.629426964523242
1.7487437185929648,-0.03946683454857012,-4.999844234470782,0.0,0.02066218196289561,-0.8999693261506918,0.6537374098778264
1.7587939698492463,0.2761301555225406,-4.992369391101894,0.0,-0.02637137655225569,-0.864007280422082,0.6754418661512589
1.7688442211055277,0.5906264097945434,-4.964993498893348,0.0,-0.07329981102476887,-0.8246010482283946,0.6944538130141129
1.778894472361809,0.9027682539445092,-4.91782568618185,0.0,-0.11993605094898835,-0.7819077143704616,0.7106974632692848
1.7889447236180904,1.211311399018909,-4.851053977704933,0.0,-0.16609419059244218,-0.7360974670005743,0.7241080649619943
1.7989949748743719,1.5150259015343603,-4.764944545079198,0.0,-0.2115902300706221,-0.687352919202589,0.7346321595000685
1.8090452261306533,1.8127010663931227,-4.659840645762174,0.0,-0.25624280882449435,-0.6358683810426096,0.7422277947555719
1.8190954773869348,2.1031502730689247,-4.536161254727405,0.0,-0.2998739285768919,-0.5818490849920627,0.746864692298295
1.829145728643216,2.3852157058244465,-4.394399394307302,0.0,-0.34230966288585823,-0.5255103678108661,0.7485243680944588
